id,journalCodeId,entryDate,journalMemo,checkNumber,postingMemo,amount,isCashPosting,referenceNumber,payeeName,payeeNameRaw,payeeNames,userTypeId,leaseId,unitNumber,unitId,buildingName,journalCodeDescription
62763494,8,11/12/2025,Multiple bills,,#1283 1807 Main GARDEN - Drywall and mold repair.,-680,0,1283,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1807 North Main Avenue,EFT
62763494,8,11/12/2025,Multiple bills,,#1296 3238 Main 2 - Couch disposal.,-150,0,1296,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,3238 North Main Street,EFT
62793238,1,11/18/2025,"#1297 1646 Main 1 - Turnover cleaned, repaired water damage in both bathrooms and junk removal.",,"#1297 1646 Main 1 - Turnover cleaned, repaired water damage in both bathrooms and junk removal.",935,0,1297,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1646 West Main Street,Bill
62793455,8,11/18/2025,"1297 - #1297 1646 Main 1 - Turnover cleaned, repaired water damage in both bathrooms and junk removal.",,"#1297 1646 Main 1 - Turnover cleaned, repaired water damage in both bathrooms and junk removal.",-935,0,1297,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1646 West Main Street,Bill
62831207,1,11/24/2025,"#1302 832 Main A & B- Removed drywall, primed, and painted for unit B. Repairing all water damage ceiling for unit A.",,"#1302 832 Main A & B- Removed drywall, primed, and painted for unit B. Repairing all water damage ceiling for unit A.",1800,0,1302,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,832 S. Main St.,EFT
62831209,1,11/24/2025,#1305 1849 Main 1 - Drywall repair.,,#1305 1849 Main 1 - Drywall repair.,1800,0,1305,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,959 North Main Avenue,EFT
62831217,1,11/24/2025,#1300 1414 Main 4F - Drywall repair.,,#1300 1414 Main 4F - Drywall repair.,800,0,1300,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1414 North Main Street,Check 1298
62831219,1,11/24/2025,#1299 1826 Main - Bedroom ceiling repair.,,#1299 1826 Main - Bedroom ceiling repair.,275,0,1299,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1824 North Main Avenue,EFT
62831221,1,11/24/2025,#1303 659 Main 2 - Ceiling repair.,,#1303 659 Main 2 - Ceiling repair.,375,0,1303,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,655 West Main Avenue,Bill
62831223,1,11/24/2025,#1304 5627 Main 3 - Repairs on entry wall ceiling and install 3 shelves in laundry room closet.,,#1304 5627 Main 3 - Repairs on entry wall ceiling and install 3 shelves in laundry room closet.,625,0,1304,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,5627 North Main Avenue,Bill
62831247,1,11/24/2025,"#1298 1325 Main 1 - Basement wall, plastered all holes, primed, and painted.",,"#1298 1325 Main 1 - Basement wall, plastered all holes, primed, and painted.",170,0,1298,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1325 North Main Park Avenue,Bill
62831249,1,11/24/2025,"#1301 1807 Main 3 - Turnover painted and cleaned, and hauled away excess debris.",,"#1301 1807 Main 3 - Turnover painted and cleaned, and hauled away excess debris.",2520,0,1301,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1807 North Main Avenue,Bill
62831370,8,11/25/2025,Multiple bills,,#1304 5627 Main 3 - Repairs on entry wall ceiling and install 3 shelves in laundry room closet.,-625,0,1304,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,5627 North Main Avenue,Bill
62831370,8,11/25/2025,Multiple bills,,"#1302 832 Main A & B- Removed drywall, primed, and painted for unit B. Repairing all water damage ceiling for unit A.",-1800,0,1302,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,832 S. Main St.,Bill
62831375,8,11/25/2025,1300 - #1300 1414 Main 4F - Drywall repair.,,#1300 1414 Main 4F - Drywall repair.,-800,0,1300,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1414 North Main Street,Bill
62831382,8,11/25/2025,"1298 - #1298 1325 Main 1 - Basement wall, plastered all holes, primed, and painted.",,"#1298 1325 Main 1 - Basement wall, plastered all holes, primed, and painted.",-170,0,1298,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1325 North Main Park Avenue,Bill
62831383,8,11/25/2025,"1301 - #1301 1807 Main 3 - Turnover painted and cleaned, and hauled away excess debris.",,"#1301 1807 Main 3 - Turnover painted and cleaned, and hauled away excess debris.",-2520,0,1301,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1807 North Main Avenue,Bill
62831385,8,11/25/2025,1303 - #1303 659 Main 2 - Ceiling repair.,,#1303 659 Main 2 - Ceiling repair.,-375,0,1303,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,655 West Main Avenue,Bill
62831386,8,11/25/2025,1305 - #1305 1849 Main 1 - Drywall repair.,,#1305 1849 Main 1 - Drywall repair.,-1800,0,1305,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,959 North Main Avenue,Bill
62831390,8,11/25/2025,1299 - #1299 1826 Main - Bedroom ceiling repair.,,#1299 1826 Main - Bedroom ceiling repair.,-275,0,1299,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1824 North Main Avenue,Bill
63009532,1,12/8/2025,#1307 3734 Main 3 - Turnover painted and cleaned.,,#1307 3734 Main 3 - Turnover painted and cleaned.,1450,0,1307,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,3734 W Main Ave,Bill
63009539,1,12/8/2025,#1306 2019 Main - Drywall mold repair.,,#1306 2019 Main - Drywall mold repair.,2200,0,1306,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2019 North Main Street,Bill
63009799,8,12/9/2025,1306 - #1306 2019 Main - Drywall mold repair.,,#1306 2019 Main - Drywall mold repair.,-2200,0,1306,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2019 North Main Street,EFT
63098055,1,12/22/2025,#1313 5627 & 5629 Main GARDEN - Insulate wall with R3 and foam for unit 5927. Removing tenants belongings and cover their items for unit 5929.,,#1313 5627 & 5629 Main GARDEN - Insulate wall with R3 and foam for unit 5927. Removing tenants belongings and cover their items for unit 5929.,1165,0,1313,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,5627 North Main Avenue,Bill
63098059,1,12/22/2025,#1308 1023 Main - Carpet cleaning on 4th floor.,,#1308 1023 Main - Carpet cleaning on 4th floor.,275,0,1308,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1023 N. Main Ave.,Bill
63098073,1,12/22/2025,#1309 1507 Main GARDEN - Plaster and painting completed on ceiling.,,#1309 1507 Main GARDEN - Plaster and painting completed on ceiling.,200,0,1309,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1507 N. Main,Bill
63098083,1,12/22/2025,#1311 2627 Main 2N - Drywall repair.,,#1311 2627 Main 2N - Drywall repair.,330,0,1311,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2625 N. Main,Bill
63098087,1,12/22/2025,#1310 2007 Main 2E - Ceiling repair.,,#1310 2007 Main 2E - Ceiling repair.,285,0,1310,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2007 W. Main #2E,Bill
63098097,1,12/22/2025,#1312 659 Main 3S - Ceiling repair.,,#1312 659 Main 3S - Ceiling repair.,300,0,1312,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,655 West Main Avenue,Bill
63135237,8,12/29/2025,Multiple bills,,#1310 2007 Main 2E - Ceiling repair.,-285,0,1310,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2007 W. Main #2E,EFT
63135237,8,12/29/2025,Multiple bills,,#1313 5627 & 5629 Main GARDEN - Insulate wall with R3 and foam for unit 5927. Removing tenants belongings and cover their items for unit 5929.,-1165,0,1313,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,5627 North Main Avenue,EFT
63135252,8,12/29/2025,1311 - #1311 2627 Main 2N - Drywall repair.,,#1311 2627 Main 2N - Drywall repair.,-330,0,1311,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2625 N. Main,Bill
63135256,8,12/29/2025,1309 - #1309 1507 Main GARDEN - Plaster and painting completed on ceiling.,,#1309 1507 Main GARDEN - Plaster and painting completed on ceiling.,-200,0,1309,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1507 N. Main,Bill
63135260,8,12/29/2025,1308 - #1308 1023 Main - Carpet cleaning on 4th floor.,,#1308 1023 Main - Carpet cleaning on 4th floor.,-275,0,1308,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1023 N. Main Ave.,Bill
63135280,8,12/29/2025,1312 - #1312 659 Main 3S - Ceiling repair.,,#1312 659 Main 3S - Ceiling repair.,-300,0,1312,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,655 West Main Avenue,Bill
63242870,1,1/5/2026,#1316 2302 Main 2R - Turnover painted and cleaned.,,#1316 2302 Main 2R - Turnover painted and cleaned.,850,0,1316,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2302 West Main Street,Bill
63242883,1,1/5/2026,#1314 2203 Main - Hallway painting and plastering. Building HVAC closet.,,#1314 2203 Main - Hallway painting and plastering. Building HVAC closet.,2600,0,1314,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2203 W. Main,Bill
63242907,1,1/5/2026,#1315 3907 Main 2 - Turnover painted and cleaned.,,#1315 3907 Main 2 - Turnover painted and cleaned.,850,0,1315,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,3901 West Main Avenue,EFT
63243850,8,1/6/2026,1314 - #1314 2203 Main - Hallway painting and plastering. Building HVAC closet.,,#1314 2203 Main - Hallway painting and plastering. Building HVAC closet.,-2600,0,1314,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2203 W. Main,EFT
63243859,8,1/6/2026,1315 - #1315 3907 Main 2 - Turnover painted and cleaned.,,#1315 3907 Main 2 - Turnover painted and cleaned.,-850,0,1315,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,3901 West Main Avenue,EFT
63243865,8,1/6/2026,1316 - #1316 2302 Main 2R - Turnover painted and cleaned.,,#1316 2302 Main 2R - Turnover painted and cleaned.,-850,0,1316,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2302 West Main Street,EFT
63243868,8,1/6/2026,1307 - #1307 3734 Main 3 - Turnover painted and cleaned.,,#1307 3734 Main 3 - Turnover painted and cleaned.,-1450,0,1307,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,3734 W Main Ave,EFT
63287494,1,1/12/2026,#1317 2301 Main GDN - Bathroom repairs and painting.,,#1317 2301 Main GDN - Bathroom repairs and painting.,550,0,1317,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2301 N. Main,EFT
63292444,8,1/14/2026,1317 - #1317 2301 Main GDN - Bathroom repairs and painting.,,#1317 2301 Main GDN - Bathroom repairs and painting.,-550,0,1317,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,2301 N. Main,EFT
63328571,1,1/20/2026,#1318 1707 Main BLDG - Porch platform repair.,,#1318 1707 Main BLDG - Porch platform repair.,480,0,1318,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1707 South Main Avenue,Bill
63329647,8,1/21/2026,1318 - #1318 1707 Main BLDG - Porch platform repair.,,#1318 1707 Main BLDG - Porch platform repair.,-480,0,1318,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,Family Homes Repair and Maintenance Corp,16,0,,,1707 South Main Avenue,EFT
63009527,1,12/8/2025,#2193 1707 Main - Repaired 4 windows and caulked.,,#2193 1707 Main - Repaired 4 windows and caulked.,330,0,2193,Krakower Inc,Krakower Inc,Krakower Inc,16,0,,,1707 South Main Avenue,Bill
63009809,8,12/9/2025,2193 - #2193 1707 Main - Repaired 4 windows and caulked.,,#2193 1707 Main - Repaired 4 windows and caulked.,-330,0,2193,Krakower Inc,Krakower Inc,Krakower Inc,16,0,,,1707 South Main Avenue,EFT
63098045,1,12/22/2025,"#2206 2255 Main 2 - Removed old flooring, disposed of flooring and replace with new vinyl floor.",,"#2206 2255 Main 2 - Removed old flooring, disposed of flooring and replace with new vinyl floor.",1350,0,2206,Krakower Inc,Krakower Inc,Krakower Inc,16,0,,,2255 South Main Street,Bill
63135241,8,12/29/2025,"2206 - #2206 2255 Main 2 - Removed old flooring, disposed of flooring and replace with new vinyl floor.",,"#2206 2255 Main 2 - Removed old flooring, disposed of flooring and replace with new vinyl floor.",-1350,0,2206,Krakower Inc,Krakower Inc,Krakower Inc,16,0,,,2255 South Main Street,EFT
63287482,1,1/12/2026,"#2205 2916 Main - New vinyl floor, new wax ring for toilet, plywood to replace subfloor and new vanity.",,"#2205 2916 Main - New vinyl floor, new wax ring for toilet, plywood to replace subfloor and new vanity.",1213.42,0,2205,Krakower Inc,Krakower Inc,Krakower Inc,16,0,,,2916 West Main Place,EFT
63292448,8,1/14/2026,"2205 - #2205 2916 Main - New vinyl floor, new wax ring for toilet, plywood to replace subfloor and new vanity.",,"#2205 2916 Main - New vinyl floor, new wax ring for toilet, plywood to replace subfloor and new vanity.",-1213.42,0,2205,Krakower Inc,Krakower Inc,Krakower Inc,16,0,,,2916 West Main Place,Check 105
62614375,1,10/28/2025,"#INV-000567 1441 Main B - Repaired leaking bathtub overflow assembly, sealed around the bathtub, and tested for leaks.",,"#INV-000567 1441 Main B - Repaired leaking bathtub overflow assembly, sealed around the bathtub, and tested for leaks.",116,0,INV-000567,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,1441 S. Main Ct.,Bill
62620527,8,10/29/2025,"INV-000567 - #INV-000567 1441 Main B - Repaired leaking bathtub overflow assembly, sealed around the bathtub, and tested for leaks.",,"#INV-000567 1441 Main B - Repaired leaking bathtub overflow assembly, sealed around the bathtub, and tested for leaks.",-116,0,INV-000567,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,1441 S. Main Ct.,EFT
62711804,1,11/4/2025,"#INV-000590 1707 Main 2SRB - Replaced drywall, installed new studs on brick wall, mudded, sanded, and painted drywall. Exterior wall tuckpointing, sealed, and reinforced mortar joints.",,"#INV-000590 1707 Main 2SRB - Replaced drywall, installed new studs on brick wall, mudded, sanded, and painted drywall. Exterior wall tuckpointing, sealed, and reinforced mortar joints.",3500,0,INV-000590,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,1707 South Main Avenue,EFT
62711828,1,11/4/2025,#INV-000586 1757 NORTH Main 1B - Replaced bathroom faucet stem.,,#INV-000586 1757 NORTH Main 1B - Replaced bathroom faucet stem.,99.43,0,INV-000586,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,1757 West North Main Avenue,Bill
62711845,1,11/4/2025,#INV-000266 655 Main - Removal of existing gutter and installation of new gutter. BALANCE,,#INV-000266 655 Main - Removal of existing gutter and installation of new gutter. BALANCE,2384.64,0,INV-000266 BALANCE,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,655 West Main Avenue,Bill
62711847,1,11/4/2025,#INV-000591 655 Main - Roof parapet wall repair.,,#INV-000591 655 Main - Roof parapet wall repair.,1150,0,INV-000591,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,655 West Main Avenue,Bill
62711851,1,11/4/2025,#INV-000571 4435 Main BLDG - Removed all weeds from back of the bldg and added weed killer to prevent future growth for the season. Front and back.,,#INV-000571 4435 Main BLDG - Removed all weeds from back of the bldg and added weed killer to prevent future growth for the season. Front and back.,250,0,INV-000571,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,4435 North Main Street,Bill
62711859,1,11/4/2025,#INV-000579 3221 Main - Sewage line rodding and cleaned up.,,#INV-000579 3221 Main - Sewage line rodding and cleaned up.,750,0,INV-000579,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,3221 North Main Avenue,Bill
62711861,1,11/4/2025,#INV-000585 3234 Main 2 - Inspected all outlets and electrical. Reset breaker to restore power.,,#INV-000585 3234 Main 2 - Inspected all outlets and electrical. Reset breaker to restore power.,80,0,INV-000585,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,3234 North Main Street,Bill
62712893,8,11/4/2025,Multiple bills,,#INV-000579 3221 Main - Sewage line rodding and cleaned up.,-750,0,INV-000579,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,3221 North Main Avenue,EFT
62712893,8,11/4/2025,Multiple bills,,#INV-000571 4435 Main BLDG - Removed all weeds from back of the bldg and added weed killer to prevent future growth for the season. Front and back.,-250,0,INV-000571,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,4435 North Main Street,EFT
62712898,8,11/4/2025,"INV-000590 - #INV-000590 1707 Main 2SRB - Replaced drywall, installed new studs on brick wall, mudded, sanded, and painted drywall. Exterior wall tuckpointing, sealed, and reinforced mortar joints.",,"#INV-000590 1707 Main 2SRB - Replaced drywall, installed new studs on brick wall, mudded, sanded, and painted drywall. Exterior wall tuckpointing, sealed, and reinforced mortar joints.",-3500,0,INV-000590,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,1707 South Main Avenue,EFT
62712904,8,11/4/2025,INV-000585 - #INV-000585 3234 Main 2 - Inspected all outlets and electrical. Reset breaker to restore power.,,#INV-000585 3234 Main 2 - Inspected all outlets and electrical. Reset breaker to restore power.,-80,0,INV-000585,Mendowza Construction Inc,Mendowza Construction Inc,Mendowza Construction Inc,16,0,,,3234 North Main Street,EFT
